Reynold,Mach,Alpha,cl,cd,cdp,cm
2111052.0,0.2,-1.0,0.2969,0.0061,0.00097,-0.0832
2111052.0,0.2,-0.7,0.3285,0.00602,0.00095,-0.0825
2111052.0,0.2,-0.4,0.36,0.00596,0.00095,-0.0819
2111052.0,0.2,-0.1,0.3912,0.0059,0.00095,-0.0811
2111052.0,0.2,0.19999999999999998,0.4219,0.005830000000000001,0.00097,-0.08040000000000001
2111052.0,0.2,0.5,0.4514,0.0057,0.001,-0.0793
2111052.0,0.2,0.7999999999999999,0.4794857142857142,0.00553,0.00105,-0.078
2111052.0,0.2,1.0999999999999999,0.5057999999999999,0.005319999999999999,0.00111,-0.07630000000000002
2111052.0,0.2,1.4000000000000001,0.529,0.0051,0.0011800000000000003,-0.07379999999999999
2111052.0,0.2,1.7,0.5558,0.00494,0.0013100000000000002,-0.072
2111052.0,0.2,2.0,0.6304,0.00519,0.0014999999999999998,-0.081
2111052.0,0.2,2.3000000000000003,0.6715,0.005429999999999999,0.0016299999999999997,-0.0825
2111052.0,0.2,2.6,0.7137,0.00568,0.00176,-0.0842
2111052.0,0.2,2.9,0.7531,0.00594,0.0019,-0.08540000000000002
2111052.0,0.2,3.1999999999999997,0.7938,0.00623,0.00205,-0.08689999999999999
2111052.0,0.2,3.5,0.8346999999999999,0.006510000000000001,0.0022,-0.08850000000000001
2111052.0,0.2,3.8000000000000003,0.8795000000000001,0.00673,0.00233,-0.0909
2111052.0,0.2,4.1000000000000005,0.9211,0.006940000000000001,0.00247,-0.09250000000000001
2111052.0,0.2,4.3999999999999995,0.9475999999999998,0.0071200000000000005,0.0026000000000000003,-0.0909
2111052.0,0.2,4.7,0.9742,0.007299999999999999,0.00274,-0.0892
2111052.0,0.2,5.0,1.0006000000000002,0.0075,0.00289,-0.08750000000000001
2111052.0,0.2,5.3,1.0272,0.007690000000000001,0.0030400000000000006,-0.0858
2111052.0,0.2,5.6000000000000005,1.0542,0.00787,0.0031899999999999997,-0.0842
2111052.0,0.2,5.8999999999999995,1.0806000000000002,0.00807,0.0033628571428571427,-0.0825
2111052.0,0.2,6.2,1.1066,0.0083,0.0035500000000000006,-0.0807
2111052.0,0.2,6.5,1.1327,0.008529999999999998,0.00375,-0.079
2111052.0,0.2,6.799999999999999,1.1567,0.008849999999999998,0.00399,-0.07689999999999998
2111052.0,0.2,7.1000000000000005,1.1771,0.00933,0.00432,-0.0741
2111052.0,0.2,7.3999999999999995,1.1918,0.01007,0.00484,-0.07030000000000002
2111052.0,0.2,7.7,1.2086,0.010730000000000002,0.00534,-0.067
2111052.0,0.2,8.0,1.2294,0.01121,0.005749999999999999,-0.0644
2111052.0,0.2,8.299999999999999,1.2496,0.01161,0.00611,-0.061599999999999995
2111052.0,0.2,8.6,1.27,0.01195,0.00645,-0.0588
2111052.0,0.2,8.9,1.2905,0.012340000000000002,0.00682,-0.05609999999999999
2111052.0,0.2,9.200000000000001,1.312,0.01273,0.007199999999999999,-0.05369999999999999
2111052.0,0.2,9.5,1.3345,0.013109999999999998,0.00759,-0.0515
2111052.0,0.2,9.8,1.3561,0.01356,0.00804,-0.0493
2111052.0,0.2,10.1,1.3789,0.01396,0.00846,-0.0473
2111052.0,0.2,10.4,1.4003,0.01446,0.00896,-0.0452
2111052.0,0.2,10.7,1.4221,0.01495,0.00947,-0.0431
2111052.0,0.2,11.0,1.4428,0.015509999999999998,0.010040000000000002,-0.041
2111052.0,0.2,11.299999999999999,1.4635,0.016089999999999997,0.010639999999999998,-0.039
2111052.0,0.2,11.6,1.4833999999999998,0.01673,0.01131,-0.036899999999999995
2111052.0,0.2,11.9,1.5024,0.01747,0.01206,-0.0348
2111052.0,0.2,12.2,1.5217,0.01819,0.012820000000000002,-0.0328
2111052.0,0.2,12.5,1.5390999999999997,0.019059999999999997,0.013700000000000002,-0.030799999999999998
2111052.0,0.2,12.799999999999999,1.5551999999999997,0.020029999999999996,0.014689999999999998,-0.0287
2111052.0,0.2,13.1,1.5713,0.02106,0.01576,-0.0267
2111052.0,0.2,13.4,1.5847999999999998,0.02227,0.017,-0.0246
2111052.0,0.2,13.700000000000001,1.5984,0.02355,0.01833,-0.0226
2111052.0,0.2,14.0,1.6091,0.02503,0.019850000000000003,-0.020600000000000004
2111052.0,0.2,14.299999999999999,1.6182999999999998,0.026748571428571427,0.021600000000000005,-0.018699999999999998
2111052.0,0.2,14.599999999999998,1.6270000000000002,0.02857,0.02348,-0.0169
2111052.0,0.2,14.900000000000002,1.6340000000000001,0.030590000000000003,0.02556,-0.015299999999999998
2111052.0,0.2,15.200000000000001,1.6392000000000002,0.03283,0.027870000000000002,-0.013700000000000002
2111052.0,0.2,15.5,1.6427999999999998,0.0353,0.030409999999999996,-0.012399999999999998
2111052.0,0.2,15.799999999999999,1.6450999999999998,0.038049999999999994,0.03324,-0.011300000000000001
2111052.0,0.2,16.099999999999998,1.6469000000000003,0.04094,0.03622,-0.010300000000000002
2111052.0,0.2,16.4,1.6451999999999998,0.04434,0.0397,-0.0097
2111052.0,0.2,16.7,1.6456,0.04763,0.04308,-0.009300000000000001
2111052.0,0.2,17.0,1.6420999999999997,0.051410000000000004,0.04696,-0.009099999999999999
2111052.0,0.2,17.3,1.6350999999999998,0.05579,0.05143999999999999,-0.0092
2111052.0,0.2,17.599999999999998,1.6283999999999998,0.06024000000000001,0.056,-0.0096
2111052.0,0.2,17.900000000000002,1.6217000000000001,0.06486000000000001,0.06073,-0.010300000000000002
2111052.0,0.2,18.2,1.6114000000000002,0.06996,0.06593,-0.0112
2111052.0,0.2,18.5,1.5956,0.07595,0.07205,-0.0126
2111052.0,0.2,18.8,1.5823,0.08167,0.07787625,-0.014
2111052.0,0.2,19.099999999999998,1.5682857142857145,0.08768,0.08400857142857143,-0.015800000000000005
2111052.0,0.2,19.400000000000002,1.5522,0.09398,0.09042,-0.0178
2111052.0,0.2,19.7,1.5351,0.10058,0.09713833333333333,-0.020100000000000003
2373684.0,0.2,-10.0,-0.6615,0.012,0.00792,-0.1049
2373684.0,0.2,-9.7,-0.6287,0.01145,0.00729,-0.1044
2373684.0,0.2,-9.4,-0.5965,0.01102,0.00678,-0.1037
2373684.0,0.2,-9.1,-0.5644,0.01067,0.00634,-0.1029
2373684.0,0.2,-8.8,-0.5343,0.01018,0.00577,-0.1019
2373684.0,0.2,-8.5,-0.5029,0.00987,0.00539,-0.1009
2373684.0,0.2,-7.900000000000001,-0.441,0.00921,0.00458,-0.0989
2373684.0,0.2,-7.6,-0.4095,0.00895,0.00427,-0.098
2373684.0,0.2,-7.3,-0.3782,0.00866,0.00391,-0.0971
2373684.0,0.2,-6.7,-0.3148,0.00818,0.00333,-0.0954
2373684.0,0.2,-6.4,-0.2827,0.008,0.0031,-0.0947
2373684.0,0.2,-6.1,-0.251,0.00778,0.00285,-0.0939
2373684.0,0.2,-5.8,-0.2189,0.00759,0.00262,-0.0931
2373684.0,0.2,-5.5,-0.1867,0.00742,0.00242,-0.0924
2373684.0,0.2,-5.2,-0.1543,0.00727,0.00223,-0.0918
2373684.0,0.2,-4.9,-0.122,0.00712,0.00206,-0.0911
2373684.0,0.2,-4.6,-0.0897,0.00699,0.0019,-0.0904
2373684.0,0.2,-4.3,-0.0577,0.00688,0.00177,-0.0897
2373684.0,0.2,-4.0,-0.0257,0.00679,0.00164,-0.089
2373684.0,0.2,-3.7,0.0066,0.0067,0.00153,-0.0884
2373684.0,0.2,-3.4,0.0391,0.00662,0.00143,-0.0878
2373684.0,0.2,-3.1,0.0717,0.00655,0.0013300000000000002,-0.0872
2373684.0,0.2,-2.8,0.1043,0.00647,0.00125,-0.0867
2373684.0,0.2,-2.5,0.1369,0.00641,0.00118,-0.0862
2373684.0,0.2,-2.2,0.1693,0.00635,0.00111,-0.0856
2373684.0,0.2,-1.9,0.2017,0.00629,0.00105,-0.0851
2373684.0,0.2,-1.6,0.2338,0.00621,0.001,-0.0845
2373684.0,0.2,-1.0,0.297,0.00602,0.00093,-0.0832
2373684.0,0.2,-0.7,0.3287,0.00595,0.00091,-0.0826
2373684.0,0.2,-0.1,0.3916,0.00585,0.00092,-0.0812
2373684.0,0.2,0.2,0.42279999999999995,0.0058,0.0009400000000000001,-0.0805
2373684.0,0.2,0.5,0.45270000000000005,0.0057,0.0009700000000000002,-0.0796
2373684.0,0.2,0.7999999999999999,0.48179999999999995,0.005569999999999999,0.0010100000000000003,-0.0785
2373684.0,0.2,1.0999999999999999,0.5092,0.005400000000000001,0.0010614285714285715,-0.077
2373684.0,0.2,1.4000000000000001,0.5343,0.005200000000000001,0.0011400000000000002,-0.075
2373684.0,0.2,1.7,0.5555,0.00499,0.00123,-0.072
2373684.0,0.2,2.0,0.6143,0.005060000000000001,0.0014300000000000003,-0.07740000000000001
2373684.0,0.2,2.3,0.6665,0.00531,0.00157,-0.0814
2373684.0,0.2,2.6,0.706,0.00556,0.00171,-0.0826
2373684.0,0.2,2.8999999999999995,0.7442000000000001,0.00582,0.0018500000000000005,-0.0835
2373684.0,0.2,3.1999999999999997,0.7854,0.0061,0.00199,-0.0851
2373684.0,0.2,3.5,0.8265000000000001,0.00637,0.00214,-0.0867
2373684.0,0.2,3.8000000000000003,0.8684,0.0065899999999999995,0.0022800000000000003,-0.08840000000000002
2373684.0,0.2,4.4,0.9514,0.00699,0.00254,-0.0917
2373684.0,0.2,4.7,0.9782000000000001,0.00716,0.00268,-0.0901
2373684.0,0.2,5.0,1.0047,0.00735,0.00282,-0.08840000000000002
2373684.0,0.2,5.3,1.0316,0.00752,0.0029600000000000004,-0.0868
2373684.0,0.2,5.6000000000000005,1.0585000000000002,0.007699999999999999,0.0031099999999999995,-0.08520000000000001
2373684.0,0.2,5.8999999999999995,1.085,0.007900000000000003,0.0032799999999999995,-0.0835
2373684.0,0.2,6.200000000000001,1.1105,0.00815,0.0034700000000000004,-0.0816
2373684.0,0.2,6.5,1.1364,0.00839,0.00367,-0.0798
2373684.0,0.2,6.799999999999999,1.1592,0.00875,0.00393,-0.07740000000000001
2373684.0,0.2,7.1000000000000005,1.1772000000000002,0.00934,0.00433,-0.0742
2373684.0,0.2,7.3999999999999995,1.1914999999999998,0.01009,0.00487,-0.0704
2373684.0,0.2,7.7,1.2119,0.01059,0.00527,-0.0677
2373684.0,0.2,8.0,1.2337,0.01102,0.00565,-0.0652
2373684.0,0.2,8.299999999999999,1.2558,0.011389999999999999,0.00599,-0.06279999999999998
2373684.0,0.2,8.6,1.2766,0.01172,0.006309999999999999,-0.0601
2373684.0,0.2,8.9,1.2973999999999999,0.01208,0.006650000000000001,-0.0574
2373684.0,0.2,9.200000000000001,1.3195,0.012429999999999998,0.007,-0.055099999999999996
2373684.0,0.2,9.5,1.3411,0.01283,0.007400000000000001,-0.05269999999999999
2373684.0,0.2,9.8,1.3643,0.0132,0.00778,-0.0507
2373684.0,0.2,10.1,1.3861000000000003,0.01364,0.00822,-0.048499999999999995
2373684.0,0.2,10.4,1.4084,0.01409,0.00868,-0.04649999999999999
2373684.0,0.2,10.700000000000001,1.43,0.01459,0.009190000000000002,-0.0444
2373684.0,0.2,11.0,1.4514,0.015110000000000002,0.00972,-0.0423
2373684.0,0.2,11.3,1.4721,0.01567,0.01031,-0.0402
2373684.0,0.2,11.599999999999998,1.4922000000000002,0.0163,0.010940000000000002,-0.038200000000000005
2373684.0,0.2,11.9,1.5127,0.01695,0.01162,-0.0363
2373684.0,0.2,12.200000000000001,1.5306999999999997,0.01772,0.012410000000000001,-0.0341
2373684.0,0.2,12.5,1.5490999999999997,0.01852,0.013230000000000002,-0.0321
2373684.0,0.2,12.799999999999999,1.5654000000000001,0.01945,0.01418,-0.029900000000000003
2373684.0,0.2,13.1,1.5815,0.02047,0.015229999999999999,-0.027900000000000005
2373684.0,0.2,13.400000000000002,1.5951000000000002,0.02165,0.01644,-0.0257
2373684.0,0.2,13.7,1.6083000000000003,0.02292,0.01775,-0.0237
2373684.0,0.2,14.0,1.6194,0.02437,0.01923,-0.0216
2373684.0,0.2,14.299999999999999,1.6285000000000003,0.02606,0.020960000000000003,-0.019600000000000003
2373684.0,0.2,14.599999999999998,1.6381999999999999,0.027769999999999996,0.02273,-0.0178
2373684.0,0.2,14.900000000000002,1.6463,0.029680000000000005,0.0247,-0.0161
2373684.0,0.2,15.200000000000001,1.6516,0.03186,0.02695,-0.0145
2373684.0,0.2,15.5,1.6549999999999998,0.03431,0.029459999999999993,-0.013
2373684.0,0.2,15.799999999999999,1.6597000000000004,0.03681,0.03205,-0.0119
2373684.0,0.2,16.099999999999998,1.6603,0.03974,0.03505,-0.010800000000000002
2373684.0,0.2,16.400000000000002,1.6611,0.042839999999999996,0.03822999999999999,-0.0101
2373684.0,0.2,16.7,1.6617999999999997,0.04603714285714285,0.04152,-0.0096
2373684.0,0.2,17.0,1.6586000000000003,0.04974,0.04532,-0.0093
2373684.0,0.2,17.3,1.6549999999999998,0.05369000000000001,0.04936999999999999,-0.009300000000000001
2373684.0,0.2,17.599999999999998,1.6473999999999998,0.05817,0.053951428571428574,-0.0096
2373684.0,0.2,17.900000000000002,1.6402,0.06279999999999998,0.05868,-0.0102
2373684.0,0.2,18.2,1.6317000000000002,0.06759,0.06357999999999998,-0.010800000000000002
2373684.0,0.2,18.5,1.6192,0.0731,0.06921,-0.011999999999999999
2373684.0,0.2,18.8,1.6060999999999999,0.0787,0.07492,-0.013300000000000001
2373684.0,0.2,19.099999999999998,1.5914,0.08472999999999999,0.081059,-0.015000000000000003
2373684.0,0.2,19.400000000000002,1.5731,0.09128000000000001,0.08772,-0.017
2373684.0,0.2,19.7,1.5547000000000002,0.09799999999999999,0.09455999999999999,-0.0193
2636315.0,0.2,-10.0,-0.661,0.01165,0.0076,-0.1052
2636315.0,0.2,-9.7,-0.6295,0.01106,0.00691,-0.1044
2636315.0,0.2,-9.4,-0.5982,0.01063,0.00641,-0.1035
2636315.0,0.2,-9.1,-0.5669,0.01028,0.00598,-0.10259999999999998
2636315.0,0.2,-8.8,-0.536,0.00993,0.00555,-0.1016
2636315.0,0.2,-8.5,-0.5054,0.00956,0.00511,-0.1005
2636315.0,0.2,-8.2,-0.4741,0.00928,0.00476,-0.0995
2636315.0,0.2,-7.3,-0.37989999999999996,0.00848,0.00378,-0.0968
2636315.0,0.2,-7.0,-0.3485,0.00821,0.00346,-0.0959
2636315.0,0.2,-6.4,-0.2845,0.0078,0.00296,-0.0943
2636315.0,0.2,-6.1,-0.2525,0.0076,0.00273,-0.0936
2636315.0,0.2,-5.8,-0.22020000000000003,0.00743,0.00252,-0.0929
2636315.0,0.2,-5.5,-0.18790000000000004,0.007279999999999999,0.00233,-0.0922
2636315.0,0.2,-5.2,-0.1555,0.00713,0.00215,-0.0915
2636315.0,0.2,-4.9,-0.1231,0.00698,0.00198,-0.0909
2636315.0,0.2,-4.6,-0.0908,0.00686,0.00183,-0.0902
2636315.0,0.2,-4.3,-0.0588,0.00676,0.0017,-0.0895
2636315.0,0.2,-4.0,-0.0268,0.00667,0.00158,-0.0888
2636315.0,0.2,-3.4,0.0384,0.006509999999999999,0.00137,-0.0877
2636315.0,0.2,-3.1,0.0711,0.00643,0.00128,-0.0871
2636315.0,0.2,-2.8,0.1037,0.00636,0.0012,-0.0866
2636315.0,0.2,-2.5,0.1363,0.00631,0.00113,-0.0861
2636315.0,0.2,-2.2,0.1689,0.00625,0.00107,-0.0856
2636315.0,0.2,-1.9,0.2015,0.0062,0.00101,-0.085
2636315.0,0.2,-1.6,0.2337,0.00613,0.00097,-0.0845
2636315.0,0.2,-1.3,0.2656,0.00604,0.0009224999999999999,-0.0839
2636315.0,0.2,-0.7,0.3288,0.00588,0.00088,-0.0826
2636315.0,0.2,-0.4,0.3605,0.00583,0.00088,-0.082
2636315.0,0.2,-0.1,0.3919,0.0058,0.00089,-0.0813
2636315.0,0.2,0.19999999999999998,0.4232,0.00577,0.0009100000000000001,-0.0806
2636315.0,0.2,0.5,0.45359999999999995,0.0057,0.00094,-0.0797
2636315.0,0.2,0.8,0.48339999999999994,0.0056,0.00098,-0.0788
2636315.0,0.2,1.0999999999999999,0.5114,0.00546,0.00104,-0.0775
2636315.0,0.2,1.4000000000000001,0.5380000000000001,0.005290000000000001,0.0011,-0.07579999999999999
2636315.0,0.2,1.7,0.5613,0.0051,0.00119,-0.0734
2636315.0,0.2,2.0,0.5856,0.00493,0.0013100000000000002,-0.071
2636315.0,0.2,2.3000000000000003,0.6598,0.00521,0.0015200000000000003,-0.08
2636315.0,0.2,2.6,0.699,0.00546,0.00166,-0.0811
2636315.0,0.2,2.8999999999999995,0.7401999999999999,0.005720000000000001,0.0017999999999999997,-0.0826
2636315.0,0.2,3.1999999999999997,0.7781000000000001,0.005999999999999999,0.0019500000000000001,-0.0835
2636315.0,0.2,3.5,0.8198999999999999,0.006240000000000001,0.00209,-0.08520000000000001
2636315.0,0.2,3.8,0.8599,0.006459999999999999,0.00223,-0.0865
2636315.0,0.2,4.1000000000000005,0.9041,0.0066500000000000005,0.0023600000000000006,-0.0888
2636315.0,0.2,4.3999999999999995,0.9551,0.006859999999999999,0.0024899999999999996,-0.09250000000000001
2636315.0,0.2,4.7,0.9817,0.00704,0.0026200000000000004,-0.0909
2636315.0,0.2,5.0,1.0083,0.007219999999999999,0.0027599999999999994,-0.08920000000000002
2636315.0,0.2,5.3,1.0352,0.00739,0.0029,-0.0876
2636315.0,0.2,5.6000000000000005,1.0621,0.00757,0.00305,-0.08589999999999999
2636315.0,0.2,5.8999999999999995,1.0887,0.007770000000000001,0.0032100000000000006,-0.08430000000000001
2636315.0,0.2,6.2,1.1137999999999997,0.00803,0.00341,-0.0823
2636315.0,0.2,6.5,1.1394,0.00827,0.00361,-0.08040000000000001
2636315.0,0.2,6.8,1.1607,0.0087,0.00391,-0.0778
2636315.0,0.2,7.1,1.1762,0.0094,0.00438,-0.0741
2636315.0,0.2,7.3999999999999995,1.1931,0.01004,0.00485,-0.07079999999999999
2636315.0,0.2,7.7,1.2150999999999998,0.01045,0.00521,-0.06830000000000001
2636315.0,0.2,8.0,1.2385,0.010819999999999998,0.00553,-0.0661
2636315.0,0.2,8.299999999999999,1.2617999999999998,0.011179999999999999,0.005859999999999999,-0.064
2636315.0,0.2,8.6,1.2831,0.011499999999999998,0.006170000000000001,-0.06130000000000001
2636315.0,0.2,8.9,1.3033,0.011870000000000002,0.006519999999999999,-0.0585
2636315.0,0.2,9.2,1.3261,0.01217,0.00683,-0.0563
2636315.0,0.2,9.5,1.348,0.01255,0.007209999999999999,-0.0539
2636315.0,0.2,9.799999999999999,1.3706999999999998,0.012929999999999999,0.00759,-0.051800000000000006
2636315.0,0.2,10.1,1.3933125,0.013329999999999998,0.008,-0.04970000000000001
2636315.0,0.2,10.4,1.4147,0.01382,0.00847,-0.047499999999999994
2636315.0,0.2,10.7,1.4378,0.01424,0.00892,-0.0456
2636315.0,0.2,11.0,1.4584,0.01479,0.00947,-0.0434
2636315.0,0.2,11.299999999999999,1.4805,0.01528,0.00999,-0.0415
2636315.0,0.2,11.6,1.5003,0.015910000000000004,0.01063,-0.0394
2636315.0,0.2,11.900000000000002,1.5208285714285714,0.01655,0.01128,-0.037399999999999996
2636315.0,0.2,12.200000000000001,1.5398999999999998,0.01725,0.012010000000000002,-0.0353
2636315.0,0.2,12.5,1.5575000000000003,0.018079999999999995,0.01285,-0.033100000000000004
2636315.0,0.2,12.799999999999999,1.5736000000000003,0.01901,0.013789999999999998,-0.030900000000000004
2636315.0,0.2,13.1,1.5895,0.02001,0.014821666666666665,-0.028799999999999996
2636315.0,0.2,13.4,1.6034,0.02116,0.016,-0.0266
2636315.0,0.2,13.700000000000001,1.6177999999999995,0.02234,0.01723,-0.024600000000000004
2636315.0,0.2,14.0,1.6292000000000004,0.023740000000000004,0.01866,-0.022499999999999996
2636315.0,0.2,14.299999999999999,1.6388,0.02537,0.02033,-0.0205
2636315.0,0.2,14.6,1.6484000000000003,0.02706,0.022070000000000003,-0.018600000000000002
2636315.0,0.2,14.9,1.6561000000000001,0.02897,0.02403,-0.0169
2636315.0,0.2,15.200000000000001,1.6619999999999995,0.031069999999999993,0.0262,-0.015200000000000002
2636315.0,0.2,15.5,1.6676,0.03328999999999999,0.02849000000000001,-0.013700000000000002
2636315.0,0.2,15.799999999999999,1.6706,0.035899999999999994,0.03117,-0.0124
2636315.0,0.2,16.099999999999998,1.6739999999999997,0.03853,0.03388,-0.011300000000000001
2636315.0,0.2,16.400000000000002,1.6741999999999995,0.04164,0.03707,-0.010499999999999999
2636315.0,0.2,16.7,1.6764,0.04464,0.04016,-0.0099
2636315.0,0.2,17.0,1.6741999999999995,0.04820000000000001,0.04381000000000001,-0.0095
2636315.0,0.2,17.3,1.6693,0.05223,0.04793,-0.0094
2636315.0,0.2,17.6,1.6644999999999999,0.05634,0.05214,-0.0096
2636315.0,0.2,17.900000000000002,1.6590000000000003,0.06069000000000001,0.056590000000000015,-0.01
2636315.0,0.2,18.2,1.6492000000000002,0.06557,0.06157833333333334,-0.0106
2636315.0,0.2,18.5,1.6370999999999998,0.07099,0.06711,-0.0117
2636315.0,0.2,18.8,1.6229999999999998,0.07665625000000001,0.07288,-0.012899999999999998
2636315.0,0.2,19.099999999999998,1.6113714285714285,0.08224,0.07857857142857141,-0.014399999999999998
2636315.0,0.2,19.400000000000002,1.596175,0.08828000000000001,0.08472999999999999,-0.0161
2636315.0,0.2,19.7,1.5789,0.09479000000000001,0.09135555555555556,-0.018255555555555556
2898947.0,0.2,-9.1,-0.5692,0.00998,0.00571,-0.1022
2898947.0,0.2,-8.8,-0.538,0.00969,0.00534,-0.1012
2898947.0,0.2,-8.5,-0.5074,0.00933,0.00491,-0.1001
2898947.0,0.2,-8.2,-0.4763,0.00904,0.00455,-0.0992
2898947.0,0.2,-7.9,-0.4447,0.00879,0.00425,-0.0982
2898947.0,0.2,-7.599999999999999,-0.4136,0.00851,0.0038999999999999994,-0.0973
2898947.0,0.2,-7.3,-0.3819,0.00828,0.00362,-0.0964
2898947.0,0.2,-6.7,-0.318,0.00785,0.00309,-0.0948
2898947.0,0.2,-6.400000000000001,-0.2859,0.00764,0.00286,-0.09400000000000001
2898947.0,0.2,-6.1,-0.2537,0.00746,0.00264,-0.0933
2898947.0,0.2,-5.8,-0.22129999999999997,0.0073,0.00244,-0.0926
2898947.0,0.2,-5.5,-0.1891,0.00714,0.00225,-0.0919
2898947.0,0.2,-5.2,-0.1567,0.00699,0.00207,-0.0913
2898947.0,0.2,-4.9,-0.1243,0.00685,0.00191,-0.0906
2898947.0,0.2,-4.3,-0.0599,0.00665,0.00164,-0.0893
2898947.0,0.2,-4.0,-0.0277,0.00657,0.00153,-0.0886
2898947.0,0.2,-3.7,0.0051,0.00648,0.00142,-0.0881
2898947.0,0.2,-3.4,0.0379,0.00641,0.0013300000000000002,-0.08749999999999998
2898947.0,0.2,-3.1,0.0705,0.00634,0.00124,-0.087
2898947.0,0.2,-2.5,0.1359,0.00622,0.0011,-0.08600000000000001
2898947.0,0.2,-2.2,0.1686,0.00616,0.00104,-0.0855
2898947.0,0.2,-1.8999999999999997,0.2013,0.00612,0.00099,-0.085
2898947.0,0.2,-1.6,0.2336,0.00606,0.00094,-0.0845
2898947.0,0.2,-1.3,0.2656,0.00598,0.0009,-0.0839
2898947.0,0.2,-1.0,0.2973,0.0059,0.00087,-0.0832
2898947.0,0.2,-0.7,0.329,0.00583,0.00086,-0.0826
2898947.0,0.2,-0.1,0.3922,0.00576,0.00087,-0.0813
2898947.0,0.2,0.19999999999999998,0.4237000000000001,0.005740000000000001,0.0008900000000000001,-0.0807
2898947.0,0.2,0.5,0.4544000000000001,0.00569,0.0009199999999999999,-0.07989999999999998
2898947.0,0.2,0.7999999999999999,0.48450000000000004,0.00562,0.00096,-0.079
2898947.0,0.2,1.0999999999999999,0.5131,0.00551,0.0010100000000000003,-0.0778
2898947.0,0.2,1.4000000000000001,0.5406,0.00537,0.00108,-0.07640000000000001
2898947.0,0.2,1.7,0.5657,0.0052,0.00116,-0.0744
2898947.0,0.2,2.0,0.5866999999999999,0.005020000000000001,0.00126,-0.07130000000000002
2898947.0,0.2,2.3000000000000003,0.6465,0.0051,0.00147,-0.077
2898947.0,0.2,2.6,0.6963,0.00538,0.00161,-0.0805
2898947.0,0.2,2.9,0.7350833333333333,0.00563,0.00175,-0.0815
2898947.0,0.2,3.2,0.7718,0.00589,0.0019,-0.0821
2898947.0,0.2,3.5,0.8140999999999999,0.00612,0.00204,-0.08399999999999999
2898947.0,0.2,3.8000000000000003,0.8541999999999998,0.006339999999999999,0.00217,-0.08530000000000001
2898947.0,0.2,4.1000000000000005,0.8956,0.00653,0.0023,-0.08689999999999999
2898947.0,0.2,4.4,0.944,0.00673,0.00244,-0.09000000000000001
2898947.0,0.2,4.7,0.9852000000000001,0.00692,0.00257,-0.0916
2898947.0,0.2,5.0,1.0119,0.007100000000000001,0.00271,-0.0899
2898947.0,0.2,5.3,1.0388,0.0072699999999999996,0.00284,-0.0883
2898947.0,0.2,5.6000000000000005,1.0656,0.007449999999999999,0.00299,-0.0867
2898947.0,0.2,5.8999999999999995,1.0918,0.00766,0.00316,-0.08489999999999999
2898947.0,0.2,6.2,1.1169,0.00792,0.00335,-0.083
2898947.0,0.2,6.5,1.1414,0.0082,0.00357,-0.08089999999999999
2898947.0,0.2,6.8,1.1611,0.0087,0.00391,-0.078
2898947.0,0.2,7.1000000000000005,1.1759000000000002,0.00942,0.00441,-0.0742
2898947.0,0.2,7.4,1.1953,0.00995,0.00482,-0.0712
2898947.0,0.2,7.7,1.2186,0.01031,0.00513,-0.069
2898947.0,0.2,8.0,1.2421,0.01067,0.00545,-0.0669
2898947.0,0.2,8.299999999999999,1.266,0.01102,0.005769999999999999,-0.06479999999999998
2898947.0,0.2,8.6,1.2889,0.01131,0.00606,-0.0625
2898947.0,0.2,8.9,1.3097,0.01164,0.00637,-0.059699999999999996
2898947.0,0.2,9.200000000000001,1.3314000000000001,0.011980000000000001,0.006699999999999999,-0.057300000000000004
2898947.0,0.2,9.5,1.3538999999999999,0.01232,0.007039999999999999,-0.055
2898947.0,0.2,9.799999999999999,1.3762000000000003,0.012710000000000003,0.007430000000000001,-0.0528
2898947.0,0.2,10.1,1.3996999999999997,0.01307,0.0078000000000000005,-0.050800000000000005
2898947.0,0.2,10.4,1.4216,0.013520000000000003,0.00825,-0.04870000000000001
2898947.0,0.2,10.700000000000001,1.4442000000000002,0.01396,0.0087,-0.0467
2898947.0,0.2,11.0,1.4657,0.01446,0.009209999999999998,-0.0446
2898947.0,0.2,11.299999999999999,1.4871999999999999,0.014969999999999999,0.00974,-0.042499999999999996
2898947.0,0.2,11.599999999999998,1.5076,0.015560000000000001,0.01034,-0.0405
2898947.0,0.2,11.900000000000002,1.5275999999999998,0.01622,0.011010000000000002,-0.0384
2898947.0,0.2,12.200000000000001,1.5470000000000002,0.01689,0.0117,-0.0363
2898947.0,0.2,12.5,1.5649,0.01769,0.012520000000000002,-0.0341
2898947.0,0.2,12.799999999999999,1.5808,0.018630000000000004,0.01346,-0.0318
2898947.0,0.2,13.1,1.5976,0.019559999999999998,0.01443,-0.029799999999999997
2898947.0,0.2,13.400000000000002,1.6113,0.0207,0.015589999999999996,-0.0275
2898947.0,0.2,13.700000000000001,1.6252999999999997,0.021889999999999996,0.01682,-0.025400000000000002
2898947.0,0.2,14.0,1.6369000000000002,0.02326,0.018221000000000005,-0.023299999999999998
2898947.0,0.2,14.299999999999999,1.6469000000000003,0.02483,0.01983,-0.0212
2898947.0,0.2,14.6,1.6563,0.02652,0.021570000000000002,-0.0193
2898947.0,0.2,14.900000000000002,1.6662,0.028248571428571432,0.023359999999999995,-0.0176
