Reynold,Mach,Alpha,cl,cd,cdp,cm
60417.0,0.2,-9.1,-0.3276,0.10987,0.10345,-0.0331
60417.0,0.2,-8.8,-0.3439,0.10821,0.10193,-0.0329
60417.0,0.2,-8.5,-0.3396,0.10476,0.09856,-0.0311
60417.0,0.2,-8.2,-0.3389,0.10162,0.0955,-0.0291
60417.0,0.2,-7.3,-0.3664,0.09437,0.08861,-0.0214
60417.0,0.2,-2.8,-0.325,0.03396,0.02457,-0.0286
60417.0,0.2,-2.2,-0.275,0.03162,0.02170666666666667,-0.0268
60417.0,0.2,-1.3,-0.1172,0.03027,0.02029,-0.0384
60417.0,0.2,-0.7,0.0152,0.02767,0.02012,-0.0494
60417.0,0.2,-0.4000000000000001,0.0661,0.02857,0.02047,-0.05329999999999999
60417.0,0.2,0.19999999999999998,0.15769999999999998,0.030019999999999998,0.02126,-0.058800000000000005
60417.0,0.2,0.5,0.20270000000000002,0.03064,0.02165,-0.0612
60417.0,0.2,0.7999999999999999,0.24690000000000006,0.031203750000000002,0.02201,-0.06330000000000001
60417.0,0.2,1.0999999999999999,0.291,0.03169,0.02234,-0.0651
60417.0,0.2,1.4000000000000001,0.3352,0.03209,0.022609999999999998,-0.06679999999999998
60417.0,0.2,1.6999999999999997,0.3793000000000001,0.03241,0.022820000000000003,-0.06830000000000001
60417.0,0.2,2.0,0.425,0.03261,0.02295,-0.06979999999999999
60417.0,0.2,2.3000000000000003,0.47679999999999995,0.03252,0.0228,-0.0719
60417.0,0.2,2.6,0.5193714285714286,0.03252,0.022779999999999998,-0.0726
60417.0,0.2,2.9,0.5623,0.03243000000000001,0.02267,-0.0731
60417.0,0.2,3.1999999999999997,0.6066000000000001,0.0322,0.02245,-0.0736
60417.0,0.2,3.5,0.6503,0.03189,0.02215,-0.07389999999999998
60417.0,0.2,3.8000000000000003,0.6931000000000002,0.031569999999999994,0.021859999999999997,-0.07389999999999998
60417.0,0.2,4.1000000000000005,0.7359999999999999,0.031211666666666665,0.021529999999999997,-0.07389999999999998
60417.0,0.2,4.3999999999999995,0.778,0.03092,0.021270000000000004,-0.07379999999999999
60417.0,0.2,4.7,0.8187999999999999,0.03072,0.021100000000000004,-0.0735
60417.0,0.2,5.0,0.8586999999999999,0.03061,0.021029999999999997,-0.0732
60417.0,0.2,5.3,0.9005,0.030489999999999996,0.02094,-0.0731
60417.0,0.2,5.6,0.929,0.03109,0.02159,-0.0717
60417.0,0.2,5.8999999999999995,0.9547999999999999,0.03189,0.02245,-0.07
60417.0,0.2,6.2,0.9794,0.03284,0.02348,-0.06830000000000001
60417.0,0.2,6.5,1.0169,0.03319,0.023889999999999998,-0.068
60417.0,0.2,6.8,1.0356,0.03451,0.02534,-0.0657
60417.0,0.2,7.1000000000000005,1.0594,0.03545,0.02639,-0.06379999999999998
60417.0,0.2,7.3999999999999995,1.1022,0.03465714285714286,0.025587142857142857,-0.06292857142857143
60417.0,0.2,7.7,1.1337,0.03434,0.02528,-0.0609
60417.0,0.2,8.3,1.1981,0.0344,0.02536,-0.0578
60417.0,0.2,8.6,1.2145,0.03515,0.026250000000000002,-0.05450000000000001
60417.0,0.2,8.9,1.2405,0.03534,0.026421666666666666,-0.0521
60417.0,0.2,9.2,1.258,0.03582,0.02692,-0.0487
60417.0,0.2,9.5,1.2706,0.036509999999999994,0.027567142857142863,-0.04460000000000001
60417.0,0.2,9.799999999999999,1.2796,0.03753,0.028480000000000002,-0.0403
60417.0,0.2,10.1,1.2852,0.03901,0.02987,-0.0359
60417.0,0.2,10.4,1.2889125,0.04035875,0.031157500000000005,-0.031599999999999996
60417.0,0.2,10.700000000000001,1.2989,0.04246,0.03325,-0.0282
60417.0,0.2,11.0,1.3108833333333332,0.04434,0.0351,-0.0252
60417.0,0.2,11.299999999999999,1.3034833333333333,0.04660999999999999,0.03761833333333334,-0.02075
60417.0,0.2,11.599999999999998,1.3050714285714287,0.04898285714285715,0.04012285714285714,-0.01748571428571429
60417.0,0.2,11.9,1.3222000000000003,0.05154333333333333,0.04269333333333333,-0.015799999999999998
60417.0,0.2,12.2,1.3383,0.05428000000000001,0.04549,-0.014099999999999998
60417.0,0.2,12.5,1.3119,0.0586,0.05025,-0.0101
60417.0,0.2,12.8,1.3106,0.06204,0.053849999999999995,-0.008
60417.0,0.2,13.1,1.2006,0.07850833333333333,0.07072666666666667,-0.010366666666666666
60417.0,0.2,13.400000000000002,1.1479714285714284,0.08926714285714286,0.08173714285714286,-0.013985714285714285
60417.0,0.2,13.700000000000001,1.032,0.11018000000000003,0.10283375,-0.0214625
60417.0,0.2,14.0,0.9022,0.14446,0.1368,-0.0454
60417.0,0.2,14.9,0.6807,0.17691,0.16978,-0.0524
60417.0,0.2,15.8,0.6915,0.18628,0.17936,-0.0545
60417.0,0.2,16.1,0.7861,0.191035,0.18383,-0.064
60417.0,0.2,16.4,0.8852,0.19664,0.1891,-0.0749
60417.0,0.2,16.7,0.8575333333333335,0.1995066666666667,0.192115,-0.0738
60417.0,0.2,17.0,0.9009999999999999,0.2046683333333333,0.19719,-0.0786
60417.0,0.2,17.3,0.8834571428571428,0.20803714285714286,0.2007242857142857,-0.07697142857142857
60417.0,0.2,17.6,0.9236000000000001,0.21302,0.20564,-0.0815
60417.0,0.2,17.9,0.9257,0.21599,0.20861000000000002,-0.0844
60417.0,0.2,18.2,0.9330999999999999,0.21976,0.2124,-0.0865
60417.0,0.2,18.5,0.9432,0.22385000000000002,0.21652,-0.0883
60417.0,0.2,18.8,0.9573,0.22854000000000002,0.22125,-0.0895
60417.0,0.2,19.1,0.9665000000000001,0.23220000000000002,0.22496,-0.0915
60417.0,0.2,19.7,1.7294666666666667,0.1873166666666667,0.1808288888888889,-0.17397777777777776
64375.0,0.2,0.2,0.1858,0.02908,0.02053,-0.0625
64375.0,0.2,0.5,0.2375,0.02952,0.02074,-0.0657
64375.0,0.2,0.8,0.2788,0.029919999999999995,0.02096,-0.0671
64375.0,0.2,1.1,0.3206,0.03027,0.02117,-0.0683
64375.0,0.2,1.4,0.3634,0.03053,0.02131,-0.0696
64375.0,0.2,2.0,0.4619,0.0305,0.02113,-0.0735
64375.0,0.2,2.3,0.5037,0.03048,0.02106,-0.0741
64375.0,0.2,2.9,0.5938,0.02999,0.02053,-0.0756
64375.0,0.2,3.2,0.6497,0.02915,0.01971,-0.0774
64375.0,0.2,3.5,0.691,0.0288,0.01937,-0.0773
64375.0,0.2,3.8,0.7321,0.028459999999999996,0.01904,-0.077
64375.0,0.2,4.1,0.7732,0.02813,0.01872,-0.0768
64375.0,0.2,4.4,0.8133000000000001,0.02788,0.01849,-0.0765
64375.0,0.2,4.7,0.852,0.02776,0.01838,-0.076
64375.0,0.2,5.0,0.8882999999999999,0.02781,0.01844,-0.0753
64375.0,0.2,5.3,0.922,0.02807,0.01871,-0.0744
64375.0,0.2,5.6,0.9521,0.02857,0.01925,-0.0731
64375.0,0.2,5.9,0.9797,0.029250000000000005,0.01998,-0.0716
64375.0,0.2,6.2,1.0066,0.03005,0.02085,-0.0701
64375.0,0.2,6.5,1.0398,0.03061,0.02144,-0.0693
64375.0,0.2,6.8,1.0657,0.03147,0.0224,-0.0677
64375.0,0.2,7.1,1.0976,0.03165,0.0226,-0.0663
64375.0,0.2,7.4,1.1244,0.03169,0.02265,-0.064
64375.0,0.2,7.7,1.1539,0.03172,0.02267,-0.062
64375.0,0.2,8.0,1.1833,0.03201,0.02298,-0.060399999999999995
64375.0,0.2,8.3,1.2064,0.03254,0.02358,-0.05800000000000001
64375.0,0.2,8.6,1.2259,0.03315,0.02428,-0.0551
64375.0,0.2,8.9,1.248,0.03353,0.02466,-0.0523
64375.0,0.2,9.2,1.2642,0.03407,0.0252,-0.0488
64375.0,0.2,9.5,1.2742,0.03483,0.02593,-0.0445
64375.0,0.2,9.8,1.2822,0.03585,0.02681,-0.04
64375.0,0.2,10.1,1.2853,0.03732,0.028199999999999996,-0.0353
64375.0,0.2,10.4,1.2944,0.03877,0.0295,-0.0316
64375.0,0.2,10.7,1.2991,0.04055,0.0313,-0.027600000000000003
64375.0,0.2,11.0,1.3059,0.04249,0.0333,-0.0241
64375.0,0.2,11.3,1.3122,0.04468,0.0356,-0.0209
64375.0,0.2,11.6,1.3196,0.04698,0.038,-0.0181
64375.0,0.2,11.9,1.3341,0.04925,0.0403,-0.0162
64375.0,0.2,12.5,1.33,0.05559000000000001,0.04713,-0.0105
64375.0,0.2,12.8,1.3285,0.05898,0.05071,-0.0082
64375.0,0.2,13.4,1.2996,0.06776,0.05999,-0.0043
64375.0,0.2,13.7,1.26,0.07453,0.0671,-0.0036
64375.0,0.2,14.0,1.2128,0.08321,0.07607,-0.0051
68333.0,0.2,-9.7,-0.31679999999999997,0.11527333333333334,0.10913666666666666,-0.0356
68333.0,0.2,-9.4,-0.33555,0.1122,0.1061,-0.0359
68333.0,0.2,-8.8,-0.3341,0.10546,0.09953,-0.0339
68333.0,0.2,-8.2,-0.342,0.10002,0.09428,-0.0307
68333.0,0.2,-7.900000000000001,-0.34249999999999997,0.09805333333333333,0.09250333333333334,-0.028166666666666663
68333.0,0.2,-7.6,-0.3406,0.09699,0.09171,-0.0246
68333.0,0.2,-4.6,-0.4665,0.054779999999999995,0.04887,-0.02795
68333.0,0.2,-4.3,-0.4438,0.04644,0.03971,-0.0308
68333.0,0.2,-4.0,-0.4225,0.04215,0.03487,-0.0309
68333.0,0.2,-3.4,-0.3747,0.03574,0.02715,-0.03
68333.0,0.2,-3.1,-0.3479,0.03393,0.02495,-0.0295
68333.0,0.2,-2.7999999999999994,-0.2953,0.03235,0.02292,-0.0335
68333.0,0.2,-2.5,-0.2455,0.03125,0.02143,-0.0367
68333.0,0.2,-2.2,-0.1963,0.0305,0.02059,-0.0399
68333.0,0.2,-1.9,-0.1507,0.0299,0.01996,-0.0424
68333.0,0.2,-1.6000000000000003,-0.1025,0.02939,0.01958,-0.0452
68333.0,0.2,-1.3,-0.0564,0.02881,0.01934,-0.0476
68333.0,0.2,-1.0,0.0314,0.02604,0.01923,-0.0562
68333.0,0.2,-0.6999999999999998,0.0751,0.026610000000000005,0.0192,-0.0585
68333.0,0.2,-0.4000000000000001,0.1252,0.027190000000000002,0.01938,-0.06189999999999999
68333.0,0.2,-0.1,0.1678,0.02766,0.01955,-0.0638
68333.0,0.2,0.19999999999999998,0.21079999999999993,0.028079999999999997,0.01973,-0.0656
68333.0,0.2,0.5,0.2589000000000001,0.02839,0.019829999999999997,-0.068
68333.0,0.2,0.7999999999999999,0.3067,0.02861,0.01987,-0.0702
68333.0,0.2,1.0999999999999999,0.34730000000000005,0.02884,0.019970000000000005,-0.0712
68333.0,0.2,1.4000000000000001,0.3911,0.02895,0.01998,-0.0725
68333.0,0.2,1.7,0.445,0.028739999999999998,0.01969,-0.075
68333.0,0.2,2.0,0.4856,0.02873,0.01962,-0.0755
68333.0,0.2,2.3,0.5333,0.02843,0.01928,-0.0768
68333.0,0.2,2.6,0.5865,0.02783,0.01866,-0.0786
68333.0,0.2,2.9,0.6265,0.02757,0.01839,-0.0785
68333.0,0.2,3.1999999999999997,0.6685999999999999,0.027180000000000003,0.018,-0.0785
68333.0,0.2,3.5,0.7119999999999999,0.026719999999999997,0.01754,-0.0786
68333.0,0.2,3.8000000000000003,0.7542999999999999,0.0263,0.017130000000000003,-0.0786
68333.0,0.2,4.1000000000000005,0.7938999999999999,0.026019999999999995,0.016839999999999997,-0.0782
68333.0,0.2,4.3999999999999995,0.8318,0.025859999999999998,0.01669,-0.0776
68333.0,0.2,4.7,0.8685,0.025829999999999995,0.01664,-0.07689999999999998
68333.0,0.2,5.0,0.9038,0.02594,0.01675,-0.0762
68333.0,0.2,5.6000000000000005,0.9675000000000001,0.026689999999999995,0.01751,-0.074
68333.0,0.2,5.8999999999999995,0.9960000000000001,0.02731,0.018169999999999995,-0.0726
68333.0,0.2,6.2,1.0241166666666668,0.02803,0.01894,-0.0712
68333.0,0.2,6.5,1.0568,0.02861,0.01955,-0.0704
68333.0,0.2,6.8,1.0857,0.02919,0.02017,-0.069
68333.0,0.2,7.1000000000000005,1.1118,0.02949,0.02048,-0.0669
68333.0,0.2,7.3999999999999995,1.138,0.029600000000000008,0.020580000000000005,-0.0646
68333.0,0.2,7.7,1.1665,0.02987,0.02085,-0.0628
68333.0,0.2,8.0,1.1937999999999998,0.03031,0.0213,-0.061
68333.0,0.2,8.3,1.214,0.03095,0.02202,-0.0583
68333.0,0.2,8.6,1.2332,0.031569999999999994,0.02274,-0.05530000000000001
68333.0,0.2,8.9,1.254,0.03201,0.02316,-0.052500000000000005
68333.0,0.2,9.200000000000001,1.2691,0.03259,0.02374,-0.0489
68333.0,0.2,9.5,1.276,0.03343000000000001,0.02459,-0.04420000000000001
68333.0,0.2,9.799999999999999,1.2825,0.03444,0.02545,-0.0396
68333.0,0.2,10.1,1.2858,0.03581,0.02669,-0.0349
68333.0,0.2,10.4,1.2853,0.03744,0.028339999999999997,-0.03
68333.0,0.2,10.700000000000001,1.2915000000000003,0.03913,0.029989999999999996,-0.0262
68333.0,0.2,11.0,1.2989,0.04103,0.03192,-0.023
68333.0,0.2,11.299999999999999,1.3133,0.04288,0.03371,-0.020600000000000004
68333.0,0.2,11.6,1.3187999999999998,0.04523,0.03622999999999999,-0.0176
68333.0,0.2,11.9,1.3278,0.04767,0.03879,-0.0152
68333.0,0.2,12.2,1.336,0.050370000000000005,0.04164,-0.013000000000000001
68333.0,0.2,12.5,1.3400999999999998,0.05332,0.04477,-0.0106
68333.0,0.2,12.799999999999999,1.3445,0.05643,0.04804,-0.008599999999999998
68333.0,0.2,13.1,1.3532,0.05958,0.05129,-0.007
68333.0,0.2,13.4,1.3234,0.06448,0.05661000000000001,-0.0042
68333.0,0.2,13.700000000000001,1.2209666666666665,0.0805,0.07310666666666667,-0.007283333333333333
68333.0,0.2,14.299999999999999,1.1290166666666666,0.09870833333333333,0.09184333333333333,-0.011399999999999999
68333.0,0.2,14.6,1.1422,0.09966,0.09297,-0.0113
68333.0,0.2,15.2,0.8627,0.17869,0.17151,-0.0657
68333.0,0.2,15.5,0.8734,0.1829,0.17576,-0.0669
68333.0,0.2,15.8,0.7847,0.18595,0.17913,-0.061700000000000005
68333.0,0.2,16.1,0.8845,0.19138,0.18429,-0.071
68333.0,0.2,16.4,0.6898,0.18992,0.18351,-0.0562
68333.0,0.2,16.7,0.6939,0.19331,0.18697,-0.05720000000000001
68333.0,0.2,17.0,0.7049,0.19744,0.19116,-0.0576
68333.0,0.2,17.6,0.6981,0.20239,0.19621,-0.0608
68333.0,0.2,17.9,0.7015,0.20578,0.19965,-0.062
68333.0,0.2,18.2,0.7105,0.20981,0.20374999999999996,-0.0627
68333.0,0.2,18.5,0.7117,0.21268000000000004,0.20668000000000003,-0.064
68333.0,0.2,18.8,0.7094,0.21551,0.20955,-0.0659
68333.0,0.2,19.1,0.7118,0.21895000000000003,0.21303,-0.0673
68333.0,0.2,19.4,0.7189,0.22290000000000001,0.21703999999999998,-0.0681
68333.0,0.2,19.7,1.045583333333333,0.20395166666666667,0.19821166666666665,-0.10901666666666669
72292.0,0.2,0.2,0.2359,0.02705,0.01888,-0.0687
72292.0,0.2,0.5,0.2915,0.027129999999999998,0.01876,-0.0722
72292.0,0.2,0.8,0.33,0.02733,0.01881,-0.0728
72292.0,0.2,1.1,0.3725,0.02743,0.01878,-0.0739
72292.0,0.2,1.4,0.4265,0.027199999999999995,0.01846,-0.0766
72292.0,0.2,1.7,0.46719999999999995,0.02717,0.01835,-0.0771
72292.0,0.2,2.0,0.5248,0.02658,0.01772,-0.08
72292.0,0.2,2.3,0.5636,0.0264,0.0175,-0.0798
72292.0,0.2,2.6,0.6073,0.026030000000000005,0.0171,-0.0803
72292.0,0.2,2.9,0.6579,0.02534,0.0164,-0.0815
72292.0,0.2,3.2,0.697,0.025019999999999997,0.01607,-0.0811
72292.0,0.2,3.5,0.7372,0.02465,0.01569,-0.0808
72292.0,0.2,4.1,0.8166,0.02406,0.01507,-0.0801
72292.0,0.2,4.4,0.8554999999999999,0.02388,0.014849999999999999,-0.0798
72292.0,0.2,4.7,0.8836999999999999,0.02417,0.01515,-0.078
72292.0,0.2,5.0,0.9160999999999999,0.0244,0.015360000000000002,-0.0769
72292.0,0.2,5.3,0.9480999999999999,0.02473,0.01568,-0.0758
72292.0,0.2,5.6,0.9784,0.0252,0.01615,-0.0746
72292.0,0.2,5.9,1.0074,0.0258,0.01677,-0.0733
72292.0,0.2,6.2,1.0366,0.02646,0.01745,-0.0721
72292.0,0.2,6.5,1.0695,0.027000000000000003,0.018,-0.0713
72292.0,0.2,6.8,1.0975,0.027490000000000004,0.0185,-0.0697
72292.0,0.2,7.1,1.1198,0.02787,0.01891,-0.067
72292.0,0.2,7.4,1.147,0.02803,0.01903,-0.0649
72292.0,0.2,7.7,1.1729,0.02851,0.01953,-0.063
72292.0,0.2,8.0,1.1979,0.02904,0.0201,-0.061
72292.0,0.2,8.3,1.2205,0.029610000000000004,0.0207,-0.0586
72292.0,0.2,8.6,1.2381,0.03028,0.02148,-0.05550000000000001
72292.0,0.2,8.9,1.2595,0.030699999999999998,0.02185,-0.0528
72292.0,0.2,9.2,1.2703,0.03141,0.02262,-0.0487
72292.0,0.2,9.5,1.2787,0.03217,0.02333,-0.0442
72292.0,0.2,9.8,1.279,0.03332,0.02445,-0.0389
72292.0,0.2,10.1,1.2791,0.03466,0.0257,-0.0337
72292.0,0.2,10.4,1.2825,0.03613,0.02703,-0.0293
72292.0,0.2,10.7,1.2869,0.03786,0.02877,-0.0254
72292.0,0.2,11.0,1.2967,0.03961,0.030459999999999997,-0.0224
72292.0,0.2,11.3,1.3043,0.04166,0.03261,-0.0194
72292.0,0.2,11.6,1.3208,0.04362,0.03452,-0.0175
72292.0,0.2,11.9,1.3295,0.04606,0.03711,-0.015099999999999999
72292.0,0.2,12.2,1.3405,0.04864,0.03983,-0.013000000000000001
72292.0,0.2,12.5,1.3497,0.051390000000000005,0.04272,-0.011
72292.0,0.2,12.8,1.3604,0.05427,0.04571,-0.0092
72292.0,0.2,13.1,1.3463,0.05811000000000001,0.04993,-0.0063
72292.0,0.2,13.4,1.3451,0.06174,0.053739999999999996,-0.0045
72292.0,0.2,13.7,1.3189,0.06673,0.05911000000000001,-0.0025
72292.0,0.2,14.0,1.3219,0.07047,0.06293,-0.0015
72292.0,0.2,14.3,1.2849,0.077,0.06983,-0.0013
72292.0,0.2,14.6,1.2437,0.08491,0.07805,-0.0028
72292.0,0.2,14.9,1.1999,0.09435,0.08773,-0.0062
76250.0,0.2,-9.4,-0.3366,0.11078,0.105,-0.037
76250.0,0.2,-9.1,-0.3177,0.10811,0.102505,-0.0355
76250.0,0.2,-8.8,-0.355,0.10541,0.09985,-0.0363
76250.0,0.2,-6.7,-0.4268,0.09088,0.08629,-0.0164
76250.0,0.2,-4.6,-0.46775,0.05344,0.047785,-0.0283
76250.0,0.2,-4.0,-0.4219,0.03897,0.03129,-0.0314
76250.0,0.2,-3.7,-0.3778,0.03625,0.02821,-0.0344
76250.0,0.2,-2.8,-0.2367,0.03063,0.02105,-0.0429
76250.0,0.2,-1.9,-0.1005,0.02844,0.01881,-0.0499
76250.0,0.2,-1.3,-0.0145,0.02708,0.01812,-0.0534
76250.0,0.2,-0.4,0.1717,0.02555,0.01802,-0.0682
76250.0,0.2,0.2,0.2605,0.025979999999999996,0.01798,-0.0718
76250.0,0.2,0.5,0.31139999999999995,0.025990000000000006,0.017809999999999996,-0.07440000000000001
76250.0,0.2,0.7999999999999999,0.3524,0.026079999999999996,0.01776,-0.07530000000000002
76250.0,0.2,1.1,0.4069,0.02583,0.01739,-0.0781
76250.0,0.2,1.4,0.4487,0.025759999999999998,0.01723,-0.0789
76250.0,0.2,1.7,0.5017,0.02532,0.01672,-0.0812
76250.0,0.2,2.0,0.5421,0.0251,0.01646,-0.0813
76250.0,0.2,2.3000000000000003,0.5933,0.02448,0.015800000000000005,-0.08289999999999999
76250.0,0.2,2.6,0.631,0.02425,0.01554,-0.0825
76250.0,0.2,2.9,0.6721,0.02386,0.01513,-0.0825
76250.0,0.2,3.1999999999999997,0.7163,0.02335,0.0146,-0.0828
76250.0,0.2,3.5,0.7557999999999999,0.02302,0.01425,-0.08240000000000001
76250.0,0.2,3.8,0.791,0.02287,0.01408,-0.0815
76250.0,0.2,4.1,0.8266,0.02276,0.01394,-0.0807
76250.0,0.2,4.3999999999999995,0.8627000000000001,0.02269,0.01383,-0.07989999999999998
76250.0,0.2,4.7,0.8989000000000001,0.022710000000000004,0.013789999999999998,-0.0793
76250.0,0.2,5.0,0.9273,0.02308,0.01415,-0.0777
76250.0,0.2,5.3,0.9570999999999998,0.023490000000000004,0.014550000000000004,-0.07630000000000002
76250.0,0.2,5.6,0.9869,0.02398,0.01502,-0.0751
76250.0,0.2,5.8999999999999995,1.0161999999999998,0.024549999999999995,0.015600000000000001,-0.07379999999999999
76250.0,0.2,6.2,1.0469,0.02515,0.0162,-0.0728
76250.0,0.2,6.5,1.0762,0.025759999999999998,0.01683,-0.0715
76250.0,0.2,6.799999999999999,1.1036,0.02617,0.01723,-0.06979999999999999
76250.0,0.2,7.1000000000000005,1.1259,0.026540000000000005,0.0176,-0.0671
76250.0,0.2,7.3999999999999995,1.1515000000000002,0.02686,0.01791,-0.065
76250.0,0.2,7.7,1.176,0.02743,0.01851,-0.0629
76250.0,0.2,8.0,1.1998,0.028,0.019130000000000005,-0.0608
76250.0,0.2,8.299999999999999,1.223,0.028549999999999996,0.0197,-0.0585
76250.0,0.2,8.6,1.2426,0.02915,0.02036,-0.05569999999999999
76250.0,0.2,8.9,1.2575,0.02976,0.02104,-0.0522
76250.0,0.2,9.200000000000001,1.2695,0.030430000000000006,0.02173,-0.04820000000000001
76250.0,0.2,9.5,1.276,0.031210000000000005,0.02249,-0.0436
76250.0,0.2,9.799999999999999,1.2793,0.03222,0.023359999999999995,-0.0386
76250.0,0.2,10.1,1.2778,0.03352,0.02455,-0.0332
76250.0,0.2,10.4,1.2760999999999998,0.03511,0.02614,-0.0282
76250.0,0.2,10.700000000000001,1.2818000000000003,0.03677,0.02773,-0.0246
76250.0,0.2,11.0,1.2889,0.0386,0.029569999999999996,-0.0214
76250.0,0.2,11.299999999999999,1.2891714285714286,0.03993000000000001,0.030950000000000002,-0.01787142857142857
76250.0,0.2,11.6,1.3112,0.04262,0.03365,-0.0165
76250.0,0.2,11.900000000000002,1.3129142857142855,0.044498571428571436,0.03564428571428571,-0.0135
76250.0,0.2,12.2,1.3493,0.04703,0.03804,-0.013500000000000002
76250.0,0.2,12.5,1.363,0.04967,0.04079,-0.0118
76250.0,0.2,12.799999999999999,1.3450666666666666,0.053024999999999996,0.04460833333333333,-0.007966666666666665
76250.0,0.2,13.099999999999998,1.3504714285714283,0.05630999999999999,0.048069999999999995,-0.0061428571428571435
76250.0,0.2,13.4,1.3675,0.05942000000000001,0.051239999999999994,-0.0052
76250.0,0.2,13.7,1.3402,0.0641,0.05635,-0.0027
76250.0,0.2,14.3,0.7116,0.16786,0.16139,-0.0479
76250.0,0.2,14.6,1.1813833333333335,0.09537000000000001,0.08850999999999999,-0.00905
76250.0,0.2,14.9,1.1503833333333333,0.10284666666666668,0.09624166666666667,-0.010816666666666667
76250.0,0.2,15.200000000000001,1.0512285714285716,0.12061000000000001,0.11422142857142857,-0.0197
76250.0,0.2,15.5,0.6982,0.18040333333333333,0.17418333333333336,-0.0519
76250.0,0.2,15.8,0.7017,0.18339,0.17724,-0.0527
76250.0,0.2,16.1,0.6931,0.18577,0.17965,-0.0544
76250.0,0.2,16.4,0.8904,0.19331,0.18663,-0.0719
76250.0,0.2,16.7,0.8958999999999999,0.19737,0.19071,-0.0741
76250.0,0.2,17.0,0.9093,0.20181,0.19519,-0.0752
76250.0,0.2,17.3,0.9242000000000001,0.20625999999999997,0.1997,-0.0761
76250.0,0.2,17.9,0.9277999999999998,0.21311,0.20654,-0.082
76250.0,0.2,18.2,0.9372,0.21717,0.21063,-0.0838
76250.0,0.2,18.5,0.9515,0.22159,0.21509,-0.0848
76250.0,0.2,19.1,0.9623000000000002,0.22847,0.22200000000000003,-0.0901
76250.0,0.2,19.4,0.9703000000000002,0.23237999999999998,0.22591999999999998,-0.0924
76250.0,0.2,19.7,1.5508285714285717,0.18752,0.18178,-0.16862857142857143
80208.0,0.2,-9.7,-0.3258,0.11265,0.1069,-0.0367
80208.0,0.2,-8.5,-0.343,0.10091,0.09554,-0.0342
80208.0,0.2,-7.9,-0.3635,0.09598,0.09083,-0.0302
80208.0,0.2,-7.6,-0.4097,0.09547,0.09053,-0.0276
80208.0,0.2,-7.0,-0.4397,0.09098,0.08625,-0.0212
80208.0,0.2,-3.7,-0.3495,0.03468,0.0264,-0.0393
80208.0,0.2,-3.4,-0.3045,0.03248,0.02361,-0.0418
80208.0,0.2,-3.1,-0.2594,0.03104,0.02187,-0.0442
80208.0,0.2,-2.8,-0.2132,0.02984,0.02025,-0.0465
80208.0,0.2,-2.5,-0.1678,0.02899,0.01934,-0.0488
80208.0,0.2,-2.2,-0.122,0.02829,0.0187,-0.0512
80208.0,0.2,-1.9,-0.0809,0.02768,0.01819,-0.0526
80208.0,0.2,-1.6,-0.0396,0.02708,0.01782,-0.0541
80208.0,0.2,-1.3,0.0036,0.02617,0.01751,-0.0558
80208.0,0.2,-0.7,0.1472,0.02445,0.01736,-0.0688
80208.0,0.2,-0.1,0.2374,0.02486,0.01723,-0.0728
80208.0,0.2,0.2,0.2911,0.02482,0.01697,-0.0759
80208.0,0.2,0.5,0.3312,0.02488,0.01688,-0.0766
80208.0,0.2,0.8,0.3857,0.02463,0.01649,-0.0796
80208.0,0.2,1.7,0.5318,0.023609999999999996,0.01521,-0.0847
80208.0,0.2,2.0,0.5671,0.02347,0.015029999999999998,-0.084
80208.0,0.2,2.3,0.6098,0.02308,0.01459,-0.0844
80208.0,0.2,2.6,0.6547,0.02259,0.01407,-0.085
80208.0,0.2,2.9,0.6919,0.02232,0.01378,-0.0844
80208.0,0.2,3.2,0.7297,0.02203,0.01346,-0.0839
80208.0,0.2,3.8,0.8049,0.02156,0.01291,-0.0827
80208.0,0.2,4.1,0.8423999999999999,0.0214,0.012690000000000002,-0.0822
80208.0,0.2,4.3999999999999995,0.8708999999999999,0.02161,0.01288,-0.08040000000000001
80208.0,0.2,4.7,0.9037,0.02175,0.01297,-0.0794
80208.0,0.2,5.0,0.937,0.02196,0.01311,-0.0785
80208.0,0.2,5.3,0.966,0.0224,0.01353,-0.077
80208.0,0.2,5.6000000000000005,0.9947,0.02292,0.01403,-0.0756
80208.0,0.2,5.9,1.0246,0.02347,0.01457,-0.0744
80208.0,0.2,6.2,1.0536,0.0241,0.01521,-0.0732
80208.0,0.2,6.5,1.08,0.02474,0.015880000000000002,-0.0715
80208.0,0.2,6.8,1.1086,0.02505,0.016130000000000002,-0.06979999999999999
80208.0,0.2,7.1,1.1298,0.02545,0.01655,-0.0671
80208.0,0.2,7.3999999999999995,1.1541,0.025900000000000003,0.017,-0.0649
80208.0,0.2,7.7,1.1783,0.026490000000000003,0.01763,-0.0629
80208.0,0.2,8.0,1.2014,0.02708,0.01827,-0.0606
80208.0,0.2,8.3,1.223,0.02767,0.01891,-0.0582
80208.0,0.2,8.6,1.2437000000000002,0.02823,0.019490000000000004,-0.0555
80208.0,0.2,8.9,1.2586,0.028849999999999997,0.02017,-0.052000000000000005
80208.0,0.2,9.200000000000001,1.2719000000000003,0.029459999999999997,0.02076,-0.0483
80208.0,0.2,9.5,1.2764,0.03028,0.02159,-0.0434
80208.0,0.2,9.8,1.2748,0.03135,0.02263,-0.0377
80208.0,0.2,10.1,1.2717,0.03266,0.02385,-0.0321
